transaction_id,transaction_date,branch_id,itemean,barcode,qty_sold,qty_returned,net_qty,unit_price,unit_cost,total_sales_value,total_return_value,net_sales_value,net_cost_value,profit_amount
TRX-20260416-03037,2026-04-16 03:52:53,3,00003598,622300359800,1,1,0,245.0,210.0,245.0,245.0,0.0,0.0,0.0
TRX-20260416-02225,2026-04-16 04:09:07,4,00003603,622300360300,2,0,2,35.0,28.0,70.0,0.0,70.0,56.0,14.0
TRX-20260416-00068,2026-04-16 04:37:51,1,00003558,622300355824,1,0,1,182.4,156.0,182.4,0.0,182.4,156.0,26.4
TRX-20260416-01291,2026-04-16 04:56:03,1,00003561,622300356100,5,2,3,42.0,35.0,210.0,84.0,126.0,105.0,21.0
TRX-20260416-02705,2026-04-16 05:15:23,4,00003587,622300358700,1,0,1,135.0,110.0,135.0,0.0,135.0,110.0,25.0
TRX-20260416-01135,2026-04-16 05:15:38,2,00003600,622300360000,3,1,2,135.0,110.0,405.0,135.0,270.0,220.0,50.0
TRX-20260416-04156,2026-04-16 05:58:19,2,00003600,622300360000,2,0,2,135.0,110.0,270.0,0.0,270.0,220.0,50.0
TRX-20260416-04511,2026-04-16 06:22:44,1,00003576,622300357600,5,0,5,245.0,210.0,1225.0,0.0,1225.0,1050.0,175.0
TRX-20260416-01001,2026-04-16 06:34:16,3,00003593,622300359300,2,0,2,18.0,14.0,36.0,0.0,36.0,28.0,8.0
TRX-20260416-02968,2026-04-16 06:52:59,4,00003612,622300361200,4,0,4,16.0,12.0,64.0,0.0,64.0,48.0,16.0
TRX-20260416-03390,2026-04-16 07:06:27,4,00003600,622300360000,3,0,3,135.0,110.0,405.0,0.0,405.0,330.0,75.0
TRX-20260416-04680,2026-04-16 07:25:35,3,00003576,622300357606,2,0,2,1396.5,1260.0,2793.0,0.0,2793.0,2520.0,273.0
TRX-20260416-04100,2026-04-16 07:46:29,5,00003605,622300360500,3,0,3,58.0,45.0,174.0,0.0,174.0,135.0,39.0
TRX-20260416-00800,2026-04-16 07:48:42,3,00003609,622300360900,5,0,5,110.0,85.0,550.0,0.0,550.0,425.0,125.0
TRX-20260416-02413,2026-04-16 08:07:09,1,00003575,622300357500,2,0,2,55.0,45.0,110.0,0.0,110.0,90.0,20.0
TRX-20260416-02963,2026-04-16 08:16:09,5,00003561,622300356100,5,0,5,42.0,35.0,210.0,0.0,210.0,175.0,35.0
TRX-20260416-04534,2026-04-16 08:37:26,4,00003610,622300361000,2,0,2,75.0,60.0,150.0,0.0,150.0,120.0,30.0
TRX-20260416-02666,2026-04-16 08:40:41,3,00003575,622300357500,4,0,4,55.0,45.0,220.0,0.0,220.0,180.0,40.0
TRX-20260416-02604,2026-04-16 08:49:56,2,00003555,622300355500,5,5,0,480.0,420.0,2400.0,2400.0,0.0,0.0,0.0
TRX-20260416-00654,2026-04-16 09:46:36,1,00003558,622300355800,3,0,3,8.0,6.5,24.0,0.0,24.0,19.5,4.5
TRX-20260416-02093,2026-04-16 09:53:30,2,00003594,622300359406,2,1,1,1111.5,960.0,2223.0,1111.5,1111.5,960.0,151.5
TRX-20260416-02464,2026-04-16 09:57:03,2,00003607,622300360700,2,0,2,125.0,95.0,250.0,0.0,250.0,190.0,60.0
TRX-20260416-02868,2026-04-16 10:54:07,1,00003569,622300356900,5,0,5,14.0,11.0,70.0,0.0,70.0,55.0,15.0
TRX-20260416-02240,2026-04-16 11:09:03,2,00003553,622300355300,5,2,3,450.0,400.0,2250.0,900.0,1350.0,1200.0,150.0
TRX-20260416-04565,2026-04-16 11:27:03,2,00003570,622300357000,1,1,0,20.0,16.0,20.0,20.0,0.0,0.0,0.0
TRX-20260416-04379,2026-04-16 13:01:11,5,00003599,622300359900,3,2,1,380.0,320.0,1140.0,760.0,380.0,320.0,60.0
TRX-20260416-03606,2026-04-16 13:13:55,3,00003590,622300359000,2,0,2,23.0,18.0,46.0,0.0,46.0,36.0,10.0
TRX-20260416-01351,2026-04-16 13:37:11,3,00003567,622300356724,1,0,1,775.2,696.0,775.2,0.0,775.2,696.0,79.2
TRX-20260416-00217,2026-04-16 13:39:30,1,00003587,622300358700,5,0,5,135.0,110.0,675.0,0.0,675.0,550.0,125.0
TRX-20260416-04343,2026-04-16 16:58:23,5,00003583,622300358300,3,0,3,5.5,4.0,16.5,0.0,16.5,12.0,4.5
TRX-20260416-01661,2026-04-16 17:46:43,1,00003555,622300355500,3,0,3,480.0,420.0,1440.0,0.0,1440.0,1260.0,180.0
TRX-20260416-04544,2026-04-16 17:52:47,1,00003558,622300355800,4,0,4,8.0,6.5,32.0,0.0,32.0,26.0,6.0
TRX-20260416-03227,2026-04-16 19:17:34,5,00003572,622300357200,4,0,4,23.0,18.0,92.0,0.0,92.0,72.0,20.0
TRX-20260416-01809,2026-04-16 19:33:17,3,00003603,622300360300,2,0,2,35.0,28.0,70.0,0.0,70.0,56.0,14.0
TRX-20260416-03442,2026-04-16 19:42:47,1,00003609,622300360900,2,0,2,110.0,85.0,220.0,0.0,220.0,170.0,50.0
TRX-20260416-03115,2026-04-16 19:55:30,1,00003613,622300361300,2,0,2,105.0,85.0,210.0,0.0,210.0,170.0,40.0
TRX-20260416-00422,2026-04-16 20:19:15,1,00003612,622300361200,3,0,3,16.0,12.0,48.0,0.0,48.0,36.0,12.0
TRX-20260416-00997,2026-04-16 20:25:44,3,00003574,622300357400,2,0,2,155.0,135.0,310.0,0.0,310.0,270.0,40.0
TRX-20260416-01461,2026-04-16 21:14:04,2,00003602,622300360200,1,0,1,45.0,35.0,45.0,0.0,45.0,35.0,10.0
TRX-20260416-04882,2026-04-16 21:18:29,3,00003582,622300358200,2,0,2,28.0,22.0,56.0,0.0,56.0,44.0,12.0
TRX-20260416-04885,2026-04-16 22:03:07,2,00003560,622300356000,4,0,4,135.0,110.0,540.0,0.0,540.0,440.0,100.0
TRX-20260416-03627,2026-04-16 22:23:07,3,00003596,622300359600,4,3,1,120.0,95.0,480.0,360.0,120.0,95.0,25.0
TRX-20260416-01392,2026-04-16 22:26:19,2,00003592,622300359200,3,0,3,4.5,3.0,13.5,0.0,13.5,9.0,4.5
TRX-20260416-00488,2026-04-16 23:31:24,1,00003568,622300356800,1,0,1,105.0,85.0,105.0,0.0,105.0,85.0,20.0
TRX-20260416-01716,2026-04-16 23:44:44,4,00003596,622300359600,3,0,3,120.0,95.0,360.0,0.0,360.0,285.0,75.0
TRX-20260417-01608,2026-04-17 00:18:57,1,00003581,622300358100,3,0,3,32.0,25.0,96.0,0.0,96.0,75.0,21.0
TRX-20260417-03686,2026-04-17 00:24:33,2,00003586,622300358600,4,0,4,55.0,45.0,220.0,0.0,220.0,180.0,40.0
TRX-20260417-04242,2026-04-17 01:30:39,1,00003603,622300360300,1,0,1,35.0,28.0,35.0,0.0,35.0,28.0,7.0
TRX-20260417-02618,2026-04-17 01:45:36,4,00003609,622300360900,4,4,0,110.0,85.0,440.0,440.0,0.0,0.0,0.0
TRX-20260417-00419,2026-04-17 01:46:17,3,00003577,622300357700,5,0,5,65.0,50.0,325.0,0.0,325.0,250.0,75.0
TRX-20260417-03685,2026-04-17 02:17:40,1,00003553,622300355300,1,0,1,450.0,400.0,450.0,0.0,450.0,400.0,50.0
TRX-20260417-03360,2026-04-17 02:32:29,1,00003608,622300360800,2,0,2,78.0,60.0,156.0,0.0,156.0,120.0,36.0
TRX-20260417-00720,2026-04-17 02:53:05,3,00003586,622300358600,2,0,2,55.0,45.0,110.0,0.0,110.0,90.0,20.0
TRX-20260417-03081,2026-04-17 02:53:41,2,00003563,622300356300,1,0,1,12.0,9.0,12.0,0.0,12.0,9.0,3.0
TRX-20260417-00255,2026-04-17 04:29:06,3,00003574,622300357400,3,0,3,155.0,135.0,465.0,0.0,465.0,405.0,60.0
TRX-20260417-02742,2026-04-17 04:34:51,3,00003580,622300358000,4,0,4,38.0,30.0,152.0,0.0,152.0,120.0,32.0
TRX-20260417-04916,2026-04-17 04:35:59,2,00003583,622300358300,5,0,5,5.5,4.0,27.5,0.0,27.5,20.0,7.5
TRX-20260417-00916,2026-04-17 05:53:37,1,00003555,622300355500,5,1,4,480.0,420.0,2400.0,480.0,1920.0,1680.0,240.0
TRX-20260417-02494,2026-04-17 06:27:19,1,00003597,622300359700,1,0,1,160.0,130.0,160.0,0.0,160.0,130.0,30.0
TRX-20260417-00276,2026-04-17 06:43:54,2,00003568,622300356800,2,0,2,105.0,85.0,210.0,0.0,210.0,170.0,40.0
TRX-20260417-00482,2026-04-17 07:06:49,3,00003570,622300357000,5,0,5,20.0,16.0,100.0,0.0,100.0,80.0,20.0
TRX-20260417-04003,2026-04-17 07:51:04,4,00003597,622300359700,5,0,5,160.0,130.0,800.0,0.0,800.0,650.0,150.0
TRX-20260417-02723,2026-04-17 09:06:24,1,00003573,622300357300,1,0,1,88.0,75.0,88.0,0.0,88.0,75.0,13.0
TRX-20260417-00777,2026-04-17 10:07:12,1,00003585,622300358500,4,0,4,220.0,180.0,880.0,0.0,880.0,720.0,160.0
TRX-20260417-03054,2026-04-17 10:13:12,1,00003604,622300360400,3,0,3,50.0,40.0,150.0,0.0,150.0,120.0,30.0
TRX-20260417-02925,2026-04-17 10:29:51,1,00003589,622300358900,3,0,3,10.0,8.0,30.0,0.0,30.0,24.0,6.0
TRX-20260417-02961,2026-04-17 10:38:26,1,00003588,622300358800,4,0,4,95.0,75.0,380.0,0.0,380.0,300.0,80.0
TRX-20260417-04677,2026-04-17 10:44:23,2,00003555,622300355500,5,0,5,480.0,420.0,2400.0,0.0,2400.0,2100.0,300.0
TRX-20260417-02471,2026-04-17 10:45:54,5,00003579,622300357900,4,0,4,110.0,85.0,440.0,0.0,440.0,340.0,100.0
TRX-20260417-00494,2026-04-17 11:24:31,1,00003607,622300360712,2,0,2,1425.0,1140.0,2850.0,0.0,2850.0,2280.0,570.0
TRX-20260417-03876,2026-04-17 11:30:23,2,00003580,622300358000,1,0,1,38.0,30.0,38.0,0.0,38.0,30.0,8.0
TRX-20260417-03607,2026-04-17 11:48:32,1,00003555,622300355500,2,0,2,480.0,420.0,960.0,0.0,960.0,840.0,120.0
TRX-20260417-00300,2026-04-17 11:55:45,4,00003553,622300355300,4,0,4,450.0,400.0,1800.0,0.0,1800.0,1600.0,200.0
TRX-20260417-02105,2026-04-17 12:15:01,1,00003603,622300360300,5,0,5,35.0,28.0,175.0,0.0,175.0,140.0,35.0
TRX-20260417-01666,2026-04-17 12:23:29,2,00003572,622300357200,3,0,3,23.0,18.0,69.0,0.0,69.0,54.0,15.0
TRX-20260417-02326,2026-04-17 12:53:01,2,00003590,622300359000,4,0,4,23.0,18.0,92.0,0.0,92.0,72.0,20.0
TRX-20260417-03574,2026-04-17 13:21:57,1,00003571,622300357100,2,0,2,17.5,14.0,35.0,0.0,35.0,28.0,7.0
TRX-20260417-01429,2026-04-17 13:22:23,5,00003575,622300357500,1,0,1,55.0,45.0,55.0,0.0,55.0,45.0,10.0
TRX-20260417-04683,2026-04-17 13:54:28,1,00003594,622300359400,1,0,1,195.0,160.0,195.0,0.0,195.0,160.0,35.0
TRX-20260417-03858,2026-04-17 15:08:40,3,00003559,622300355900,3,0,3,28.0,22.0,84.0,0.0,84.0,66.0,18.0
TRX-20260417-00294,2026-04-17 16:47:17,1,00003606,622300360600,4,0,4,85.0,65.0,340.0,0.0,340.0,260.0,80.0
TRX-20260417-04964,2026-04-17 18:36:58,4,00003586,622300358624,1,0,1,1254.0,1080.0,1254.0,0.0,1254.0,1080.0,174.0
TRX-20260417-03405,2026-04-17 19:12:59,4,00003599,622300359900,3,0,3,380.0,320.0,1140.0,0.0,1140.0,960.0,180.0
TRX-20260417-01320,2026-04-17 19:19:41,2,00003589,622300358900,5,0,5,10.0,8.0,50.0,0.0,50.0,40.0,10.0
TRX-20260417-03793,2026-04-17 19:43:13,5,00003578,622300357800,5,0,5,45.0,35.0,225.0,0.0,225.0,175.0,50.0
TRX-20260417-03832,2026-04-17 19:45:30,1,00003553,622300355300,5,0,5,450.0,400.0,2250.0,0.0,2250.0,2000.0,250.0
TRX-20260417-03655,2026-04-17 20:07:07,1,00003564,622300356400,3,0,3,20.0,16.0,60.0,0.0,60.0,48.0,12.0
TRX-20260417-01419,2026-04-17 20:08:54,4,00003605,622300360500,1,0,1,58.0,45.0,58.0,0.0,58.0,45.0,13.0
TRX-20260417-04463,2026-04-17 20:10:37,1,00003566,622300356600,3,0,3,180.0,150.0,540.0,0.0,540.0,450.0,90.0
TRX-20260417-01007,2026-04-17 20:21:07,3,00003572,622300357200,5,0,5,23.0,18.0,115.0,0.0,115.0,90.0,25.0
TRX-20260417-02918,2026-04-17 20:50:24,1,00003554,622300355400,3,0,3,435.0,390.0,1305.0,0.0,1305.0,1170.0,135.0
TRX-20260417-04665,2026-04-17 20:55:28,1,00003609,622300360900,4,0,4,110.0,85.0,440.0,0.0,440.0,340.0,100.0
TRX-20260417-04355,2026-04-17 21:08:50,3,00003593,622300359300,3,0,3,18.0,14.0,54.0,0.0,54.0,42.0,12.0
TRX-20260417-00253,2026-04-17 21:09:41,4,00003605,622300360500,5,0,5,58.0,45.0,290.0,0.0,290.0,225.0,65.0
TRX-20260417-01803,2026-04-17 21:17:47,2,00003596,622300359600,3,0,3,120.0,95.0,360.0,0.0,360.0,285.0,75.0
TRX-20260417-00849,2026-04-17 21:39:31,1,00003564,622300356400,5,0,5,20.0,16.0,100.0,0.0,100.0,80.0,20.0
TRX-20260417-02592,2026-04-17 21:51:08,2,00003613,622300361300,4,0,4,105.0,85.0,420.0,0.0,420.0,340.0,80.0
TRX-20260417-01127,2026-04-17 22:03:46,4,00003597,622300359700,3,0,3,160.0,130.0,480.0,0.0,480.0,390.0,90.0
TRX-20260417-03982,2026-04-17 22:17:25,5,00003586,622300358600,1,0,1,55.0,45.0,55.0,0.0,55.0,45.0,10.0
TRX-20260417-03122,2026-04-17 22:34:57,4,00003564,622300356400,2,0,2,20.0,16.0,40.0,0.0,40.0,32.0,8.0
TRX-20260417-00764,2026-04-17 22:38:29,1,00003560,622300356000,1,0,1,135.0,110.0,135.0,0.0,135.0,110.0,25.0
TRX-20260418-04040,2026-04-18 00:06:42,1,00003567,622300356700,5,0,5,34.0,29.0,170.0,0.0,170.0,145.0,25.0
TRX-20260418-04287,2026-04-18 00:19:26,4,00003581,622300358100,4,0,4,32.0,25.0,128.0,0.0,128.0,100.0,28.0
TRX-20260418-00984,2026-04-18 00:31:01,3,00003598,622300359812,1,0,1,2793.0,2520.0,2793.0,0.0,2793.0,2520.0,273.0
TRX-20260418-03384,2026-04-18 00:59:15,5,00003574,622300357400,4,0,4,155.0,135.0,620.0,0.0,620.0,540.0,80.0
TRX-20260418-03330,2026-04-18 01:30:17,2,00003564,622300356400,2,0,2,20.0,16.0,40.0,0.0,40.0,32.0,8.0
TRX-20260418-00723,2026-04-18 01:37:36,1,00003554,622300355400,2,0,2,435.0,390.0,870.0,0.0,870.0,780.0,90.0
TRX-20260418-04014,2026-04-18 01:50:22,1,00003599,622300359900,3,0,3,380.0,320.0,1140.0,0.0,1140.0,960.0,180.0
TRX-20260418-02778,2026-04-18 02:16:43,2,00003579,622300357900,1,0,1,110.0,85.0,110.0,0.0,110.0,85.0,25.0
TRX-20260418-01036,2026-04-18 02:39:12,1,00003600,622300360000,2,0,2,135.0,110.0,270.0,0.0,270.0,220.0,50.0
TRX-20260418-02342,2026-04-18 03:24:00,3,00003570,622300357000,3,0,3,20.0,16.0,60.0,0.0,60.0,48.0,12.0
TRX-20260418-01768,2026-04-18 03:29:19,2,00003590,622300359000,2,0,2,23.0,18.0,46.0,0.0,46.0,36.0,10.0
TRX-20260418-01932,2026-04-18 03:30:43,2,00003578,622300357800,5,0,5,45.0,35.0,225.0,0.0,225.0,175.0,50.0
TRX-20260418-04326,2026-04-18 03:57:49,1,00003590,622300359006,1,0,1,131.1,108.0,131.1,0.0,131.1,108.0,23.1
TRX-20260418-03344,2026-04-18 04:19:30,1,00003578,622300357800,4,0,4,45.0,35.0,180.0,0.0,180.0,140.0,40.0
TRX-20260418-00490,2026-04-18 04:26:00,3,00003556,622300355600,3,0,3,7.0,5.5,21.0,0.0,21.0,16.5,4.5
TRX-20260418-04442,2026-04-18 04:43:21,1,00003587,622300358700,1,0,1,135.0,110.0,135.0,0.0,135.0,110.0,25.0
TRX-20260418-03046,2026-04-18 04:56:16,2,00003597,622300359700,4,0,4,160.0,130.0,640.0,0.0,640.0,520.0,120.0
TRX-20260418-03602,2026-04-18 05:32:57,1,00003599,622300359900,3,0,3,380.0,320.0,1140.0,0.0,1140.0,960.0,180.0
TRX-20260418-04324,2026-04-18 06:49:47,3,00003589,622300358900,3,0,3,10.0,8.0,30.0,0.0,30.0,24.0,6.0
TRX-20260418-01511,2026-04-18 07:08:20,4,00003565,622300356500,1,0,1,38.0,32.0,38.0,0.0,38.0,32.0,6.0
TRX-20260418-04526,2026-04-18 07:15:08,3,00003611,622300361100,2,0,2,28.0,22.0,56.0,0.0,56.0,44.0,12.0
TRX-20260418-00319,2026-04-18 07:15:51,3,00003555,622300355500,2,0,2,480.0,420.0,960.0,0.0,960.0,840.0,120.0
TRX-20260418-03587,2026-04-18 07:37:27,2,00003593,622300359300,4,0,4,18.0,14.0,72.0,0.0,72.0,56.0,16.0
TRX-20260418-03772,2026-04-18 07:41:09,5,00003557,622300355700,2,0,2,7.0,5.5,14.0,0.0,14.0,11.0,3.0
TRX-20260418-01312,2026-04-18 08:10:23,1,00003588,622300358800,1,0,1,95.0,75.0,95.0,0.0,95.0,75.0,20.0
TRX-20260418-00017,2026-04-18 08:12:10,1,00003602,622300360200,5,0,5,45.0,35.0,225.0,0.0,225.0,175.0,50.0
TRX-20260418-01722,2026-04-18 08:20:34,3,00003577,622300357700,2,1,1,65.0,50.0,130.0,65.0,65.0,50.0,15.0
TRX-20260418-04605,2026-04-18 08:41:19,1,00003589,622300358900,5,0,5,10.0,8.0,50.0,0.0,50.0,40.0,10.0
TRX-20260418-02083,2026-04-18 08:51:20,1,00003590,622300359000,1,0,1,23.0,18.0,23.0,0.0,23.0,18.0,5.0
TRX-20260418-02658,2026-04-18 09:06:14,1,00003611,622300361100,5,0,5,28.0,22.0,140.0,0.0,140.0,110.0,30.0
TRX-20260418-03398,2026-04-18 09:19:51,1,00003561,622300356100,5,0,5,42.0,35.0,210.0,0.0,210.0,175.0,35.0
TRX-20260418-03051,2026-04-18 10:10:48,1,00003612,622300361200,5,0,5,16.0,12.0,80.0,0.0,80.0,60.0,20.0
TRX-20260418-00076,2026-04-18 10:22:34,1,00003581,622300358100,5,0,5,32.0,25.0,160.0,0.0,160.0,125.0,35.0
TRX-20260418-03329,2026-04-18 10:25:37,5,00003606,622300360600,2,0,2,85.0,65.0,170.0,0.0,170.0,130.0,40.0
TRX-20260418-00876,2026-04-18 10:38:46,4,00003605,622300360500,1,0,1,58.0,45.0,58.0,0.0,58.0,45.0,13.0
TRX-20260418-01309,2026-04-18 11:45:19,3,00003593,622300359300,3,0,3,18.0,14.0,54.0,0.0,54.0,42.0,12.0
TRX-20260418-02250,2026-04-18 12:15:53,1,00003577,622300357700,5,0,5,65.0,50.0,325.0,0.0,325.0,250.0,75.0
TRX-20260418-01635,2026-04-18 14:04:26,4,00003611,622300361100,4,0,4,28.0,22.0,112.0,0.0,112.0,88.0,24.0
TRX-20260418-02029,2026-04-18 14:19:26,2,00003603,622300360300,5,1,4,35.0,28.0,175.0,35.0,140.0,112.0,28.0
TRX-20260418-02791,2026-04-18 14:21:59,3,00003585,622300358500,4,0,4,220.0,180.0,880.0,0.0,880.0,720.0,160.0
TRX-20260418-02549,2026-04-18 16:58:01,3,00003601,622300360100,2,0,2,205.0,175.0,410.0,0.0,410.0,350.0,60.0
TRX-20260418-04869,2026-04-18 17:02:23,2,00003568,622300356800,2,0,2,105.0,85.0,210.0,0.0,210.0,170.0,40.0
TRX-20260418-01164,2026-04-18 17:34:51,5,00003594,622300359400,4,0,4,195.0,160.0,780.0,0.0,780.0,640.0,140.0
TRX-20260418-02653,2026-04-18 17:35:50,5,00003571,622300357124,2,0,2,399.0,336.0,798.0,0.0,798.0,672.0,126.0
TRX-20260418-03149,2026-04-18 17:42:21,3,00003589,622300358900,1,0,1,10.0,8.0,10.0,0.0,10.0,8.0,2.0
TRX-20260418-04299,2026-04-18 18:18:53,3,00003588,622300358800,4,0,4,95.0,75.0,380.0,0.0,380.0,300.0,80.0
TRX-20260418-00630,2026-04-18 18:21:45,4,00003610,622300361000,2,0,2,75.0,60.0,150.0,0.0,150.0,120.0,30.0
TRX-20260418-02425,2026-04-18 18:31:50,1,00003606,622300360606,1,0,1,484.5,390.0,484.5,0.0,484.5,390.0,94.5
TRX-20260418-01827,2026-04-18 19:11:48,1,00003586,622300358624,1,0,1,1254.0,1080.0,1254.0,0.0,1254.0,1080.0,174.0
TRX-20260418-04131,2026-04-18 19:24:49,1,00003569,622300356900,4,0,4,14.0,11.0,56.0,0.0,56.0,44.0,12.0
TRX-20260418-02994,2026-04-18 20:53:37,5,00003567,622300356700,5,0,5,34.0,29.0,170.0,0.0,170.0,145.0,25.0
TRX-20260418-01302,2026-04-18 21:07:47,2,00003594,622300359400,5,0,5,195.0,160.0,975.0,0.0,975.0,800.0,175.0
TRX-20260418-00037,2026-04-18 21:56:05,4,00003563,622300356300,3,0,3,12.0,9.0,36.0,0.0,36.0,27.0,9.0
TRX-20260418-02964,2026-04-18 22:26:25,5,00003582,622300358212,1,0,1,319.2,264.0,319.2,0.0,319.2,264.0,55.2
TRX-20260418-03044,2026-04-18 22:31:37,1,00003613,622300361300,2,0,2,105.0,85.0,210.0,0.0,210.0,170.0,40.0
TRX-20260418-02224,2026-04-18 22:34:41,1,00003570,622300357000,3,0,3,20.0,16.0,60.0,0.0,60.0,48.0,12.0
TRX-20260418-02743,2026-04-18 23:04:29,3,00003587,622300358700,5,0,5,135.0,110.0,675.0,0.0,675.0,550.0,125.0
TRX-20260418-04300,2026-04-18 23:22:56,3,00003593,622300359300,1,0,1,18.0,14.0,18.0,0.0,18.0,14.0,4.0
TRX-20260418-00410,2026-04-18 23:34:25,3,00003566,622300356600,4,0,4,180.0,150.0,720.0,0.0,720.0,600.0,120.0
TRX-20260419-04007,2026-04-19 01:11:26,2,00003607,622300360700,2,0,2,125.0,95.0,250.0,0.0,250.0,190.0,60.0
TRX-20260419-03600,2026-04-19 01:18:31,1,00003562,622300356200,2,0,2,60.0,50.0,120.0,0.0,120.0,100.0,20.0
TRX-20260419-02128,2026-04-19 01:36:16,1,00003596,622300359600,2,0,2,120.0,95.0,240.0,0.0,240.0,190.0,50.0
TRX-20260419-03098,2026-04-19 02:25:49,3,00003591,622300359100,1,0,1,7.0,5.0,7.0,0.0,7.0,5.0,2.0
TRX-20260419-04806,2026-04-19 04:13:22,3,00003606,622300360600,3,0,3,85.0,65.0,255.0,0.0,255.0,195.0,60.0
TRX-20260419-00059,2026-04-19 05:46:35,2,00003566,622300356600,1,0,1,180.0,150.0,180.0,0.0,180.0,150.0,30.0
TRX-20260419-00632,2026-04-19 05:59:39,2,00003610,622300361000,1,0,1,75.0,60.0,75.0,0.0,75.0,60.0,15.0
TRX-20260419-02730,2026-04-19 06:12:41,1,00003596,622300359600,4,0,4,120.0,95.0,480.0,0.0,480.0,380.0,100.0
TRX-20260419-03356,2026-04-19 07:21:53,2,00003591,622300359112,2,0,2,79.8,60.0,159.6,0.0,159.6,120.0,39.6
TRX-20260419-02280,2026-04-19 07:30:36,2,00003592,622300359224,1,0,1,102.6,72.0,102.6,0.0,102.6,72.0,30.6
TRX-20260419-03377,2026-04-19 07:58:45,1,00003553,622300355300,3,0,3,450.0,400.0,1350.0,0.0,1350.0,1200.0,150.0
TRX-20260419-03019,2026-04-19 08:27:52,2,00003592,622300359200,4,0,4,4.5,3.0,18.0,0.0,18.0,12.0,6.0
TRX-20260419-01416,2026-04-19 08:43:22,2,00003611,622300361100,5,0,5,28.0,22.0,140.0,0.0,140.0,110.0,30.0
TRX-20260419-00435,2026-04-19 09:02:30,1,00003613,622300361300,5,0,5,105.0,85.0,525.0,0.0,525.0,425.0,100.0
TRX-20260419-04110,2026-04-19 09:10:02,3,00003594,622300359400,1,1,0,195.0,160.0,195.0,195.0,0.0,0.0,0.0
TRX-20260419-01693,2026-04-19 09:42:16,2,00003563,622300356300,3,3,0,12.0,9.0,36.0,36.0,0.0,0.0,0.0
TRX-20260419-04069,2026-04-19 10:02:22,1,00003573,622300357300,4,0,4,88.0,75.0,352.0,0.0,352.0,300.0,52.0
TRX-20260419-02230,2026-04-19 10:11:11,2,00003591,622300359100,4,0,4,7.0,5.0,28.0,0.0,28.0,20.0,8.0
TRX-20260419-04569,2026-04-19 10:30:40,1,00003570,622300357000,3,0,3,20.0,16.0,60.0,0.0,60.0,48.0,12.0
TRX-20260419-02680,2026-04-19 11:17:36,1,00003596,622300359600,5,0,5,120.0,95.0,600.0,0.0,600.0,475.0,125.0
TRX-20260419-00231,2026-04-19 11:42:48,2,00003577,622300357724,2,0,2,1482.0,1200.0,2964.0,0.0,2964.0,2400.0,564.0
TRX-20260419-00317,2026-04-19 11:47:47,1,00003559,622300355900,3,0,3,28.0,22.0,84.0,0.0,84.0,66.0,18.0
TRX-20260419-01572,2026-04-19 11:59:31,5,00003583,622300358300,5,0,5,5.5,4.0,27.5,0.0,27.5,20.0,7.5
TRX-20260419-01227,2026-04-19 12:42:11,5,00003570,622300357000,1,0,1,20.0,16.0,20.0,0.0,20.0,16.0,4.0
TRX-20260419-02841,2026-04-19 12:44:45,2,00003608,622300360800,5,1,4,78.0,60.0,390.0,78.0,312.0,240.0,72.0
TRX-20260419-01364,2026-04-19 12:51:22,1,00003563,622300356300,2,0,2,12.0,9.0,24.0,0.0,24.0,18.0,6.0
TRX-20260419-02150,2026-04-19 12:53:49,3,00003610,622300361000,4,1,3,75.0,60.0,300.0,75.0,225.0,180.0,45.0
TRX-20260419-00645,2026-04-19 14:15:03,3,00003598,622300359800,4,0,4,245.0,210.0,980.0,0.0,980.0,840.0,140.0
TRX-20260419-04599,2026-04-19 14:15:42,2,00003586,622300358600,2,0,2,55.0,45.0,110.0,0.0,110.0,90.0,20.0
TRX-20260419-02671,2026-04-19 14:49:14,5,00003568,622300356800,5,0,5,105.0,85.0,525.0,0.0,525.0,425.0,100.0
TRX-20260419-03605,2026-04-19 15:50:47,3,00003580,622300358000,4,0,4,38.0,30.0,152.0,0.0,152.0,120.0,32.0
TRX-20260419-00424,2026-04-19 16:26:37,5,00003588,622300358800,4,0,4,95.0,75.0,380.0,0.0,380.0,300.0,80.0
TRX-20260419-02402,2026-04-19 16:54:31,4,00003607,622300360712,1,0,1,1425.0,1140.0,1425.0,0.0,1425.0,1140.0,285.0
TRX-20260419-02061,2026-04-19 17:05:23,1,00003606,622300360600,3,3,0,85.0,65.0,255.0,255.0,0.0,0.0,0.0
TRX-20260419-03550,2026-04-19 17:21:40,2,00003558,622300355800,1,0,1,8.0,6.5,8.0,0.0,8.0,6.5,1.5
TRX-20260419-04072,2026-04-19 17:26:29,1,00003596,622300359600,2,0,2,120.0,95.0,240.0,0.0,240.0,190.0,50.0
TRX-20260419-03355,2026-04-19 18:00:29,1,00003605,622300360500,5,0,5,58.0,45.0,290.0,0.0,290.0,225.0,65.0
TRX-20260419-00169,2026-04-19 18:08:35,4,00003583,622300358300,4,0,4,5.5,4.0,22.0,0.0,22.0,16.0,6.0
TRX-20260419-03501,2026-04-19 18:29:44,2,00003602,622300360200,1,0,1,45.0,35.0,45.0,0.0,45.0,35.0,10.0
TRX-20260419-01103,2026-04-19 18:40:56,1,00003578,622300357800,4,0,4,45.0,35.0,180.0,0.0,180.0,140.0,40.0
